country,year,exports,imports,gdp,net_exports
NER,1991,394885755.882002,601899473.507755,3285796874.97125,-207013717.62575305
NER,1992,398954556.208562,573119376.67461,3386232579.22522,-174164820.466048
NER,1993,333024230.578151,463691213.943916,3052673849.25181,-130666983.36576504
NER,1994,254680842.973273,397330933.23836,1938058175.21399,-142650090.26508698
NER,1995,334744118.776406,466021703.93301,2302537562.24406,-131277585.15660399
NER,1996,367972057.135962,511065894.066812,2405686940.0464,-143093836.93084997
NER,1997,310060812.990544,449737492.821535,2290318910.20658,-139676679.83099097
NER,1998,369279336.433897,556418361.483869,2643363518.99272,-187139025.04997194
NER,1999,321173939.247205,475063624.566464,2537789820.69295,-153889685.319259
NER,2000,321460765.56952,456714104.184161,2241753192.81158,-135253338.614641
NER,2001,329494484.084892,478916036.126837,2448714703.96617,-149421552.04194504
NER,2002,331604228.731248,526267855.7807,2782192878.67204,-194663627.049452
NER,2003,450538549.208873,682501736.091514,3394084732.49543,-231963186.88264102
NER,2004,536185487.945235,853828862.849778,3760443737.53797,-317643374.90454304
NER,2005,631697898.739635,1049204789.94849,4383315964.58718,-417506891.20885503
NER,2006,659728358.462508,1077835720.63488,4756361252.37923,-418107362.1723721
NER,2007,748906703.643474,1285931134.50482,5731485051.79069,-537024430.8613461
NER,2008,961860898.124895,1936106937.71214,7297600226.00536,-974246039.5872451
NER,2009,1101191245.02407,2539014882.20472,7352131309.73341,-1437823637.18065
NER,2010,1270669545.47666,2807709836.3764,7851192502.30917,-1537040290.89974
NER,2011,1341345172.64354,3066746342.08907,8772950777.79176,-1725401169.44553
NER,2012,1517787336.33114,2732427150.87008,9426912647.59111,-1214639814.53894
NER,2013,1736088771.75416,2997542747.4713,10224897437.8648,-1261453975.7171402
NER,2014,1732190087.38564,3236694187.40578,10862943543.5419,-1504504100.02014
NER,2015,1381730102.3702,2949615181.66713,9683867926.44282,-1567885079.29693
NER,2016,1266928596.34818,2527419521.66619,10398861981.7583,-1260490925.31801
NER,2017,1432424985.84577,2937719594.23532,11185104251.6943,-1505294608.3895502
NER,2018,1450068512.63421,3368908887.16406,12837307496.8821,-1918840374.52985
NER,2019,1386835865.63682,3395520048.36612,12889555561.2299,-2008684182.7292998
NER,2020,1338433098.28216,3542704274.05545,13744653103.058,-2204271175.7732897
NER,2021,1490563681.26073,4030357743.50986,14915002436.069,-2539794062.2491302
NER,2022,1315547633.94373,3520266382.35804,15433852712.2963,-2204718748.4143095
NER,2023,1484412962.81876,3632063747.65217,16819170420.5653,-2147650784.8334103
NGA,1960,387790744.883702,710201795.919282,4196174501.5302,-322411051.03558
NGA,1961,,,4467287893.08484,
NGA,1962,,,4909399176.24033,
NGA,1963,,,5165590253.7639,
NGA,1964,,,5552931318.82747,
NGA,1965,,,5874537650.18494,
NGA,1966,,,6366917453.23302,
NGA,1967,,,5203237918.70483,
NGA,1968,,,5200997919.60083,
NGA,1969,,,6634317346.27306,
NGA,1970,,,12546094981.562,
NGA,1971,,,9181769911.50443,
NGA,1972,,,12274416017.7976,
NGA,1973,,,15162871287.1287,
NGA,1974,,,24846641318.1242,
NGA,1975,,,27778934624.6973,
NGA,1976,,,36308883248.731,
NGA,1977,,,36035407725.3219,
NGA,1978,,,36527862208.7133,
NGA,1979,,,47259911894.2731,
NGA,1980,,,64201788122.6054,
NGA,1981,,,164475209515.939,
NGA,1982,,,142769363314.176,
NGA,1983,,,97094911792.0489,
NGA,1984,,,73484359521.4887,
NGA,1985,,,73745821158.2254,
NGA,1986,,,54805852580.9129,
NGA,1987,,,52676041931.1087,
NGA,1988,,,49648470440.4593,
NGA,1989,,,44003061108.4005,
NGA,1990,,,54035795387.8086,
NGA,1991,,,59526833412.3581,
NGA,1992,,,52058181853.8055,
NGA,1993,,,56721051402.4732,
NGA,1994,,,80399613063.6364,
NGA,1995,,,140919776986.364,
NGA,1996,,,185730236700.0,
NGA,1997,,,200850397618.182,
NGA,1998,,,218416200672.727,
NGA,1999,,,59145077039.1437,
NGA,2000,,,69171451627.2465,
NGA,2001,,,73557840064.489,
NGA,2002,,,95054059302.6995,
NGA,2003,,,104738954264.226,
NGA,2004,,,135764731645.611,
NGA,2005,,,175670569969.346,
NGA,2006,,,238454997161.48,
NGA,2007,,,278260846800.103,
NGA,2008,,,339476276257.793,
NGA,2009,,,295008835380.997,
NGA,2010,,,366990417129.04,
NGA,2011,,,414466676831.16,
NGA,2012,,,463971018239.281,
NGA,2013,,,520117180313.906,
NGA,2014,,,574183763411.508,
NGA,2015,,,493026682800.63,
NGA,2016,,,404649125252.16,
NGA,2017,,,375745731053.427,
NGA,2018,,,421739251509.08,
NGA,2019,,,474517490844.461,
NGA,2020,,,432198898467.795,
NGA,2021,,,440833635873.827,
NGA,2022,,,477403400101.174,
NGA,2023,,,363846332834.618,
RWA,1960,14800000.0,12000000.0,119000024.0,2800000.0
RWA,1961,14000000.0,12000000.0,122000016.0,2000000.0
RWA,1962,11600000.0,16000000.0,125000008.0,-4400000.0
RWA,1963,7600000.0,16200002.0,128000000.0,-8600002.0
RWA,1964,15600000.0,16400000.0,129999994.0,-800000.0
RWA,1965,18000000.0,25200000.0,148799980.0,-7200000.0
RWA,1966,14045713.1428571,24902858.2857143,124525702.857143,-10857145.142857198
RWA,1967,16773000.0,24593001.0,159560018.0,-7820001.0
RWA,1968,15049999.0,26070001.0,172200018.0,-11020002.0
RWA,1969,14489999.0,27089999.0,188700037.0,-12600000.0
RWA,1970,25299999.0,33500001.0,219900006.0,-8200002.0
RWA,1971,22766631.4171697,37610073.2731463,222952504.40607,-14843441.8559766
RWA,1972,20411486.8899625,40062970.5227729,246457838.336681,-19651483.6328104
RWA,1973,33721790.472105,39083911.2509235,290746157.145921,-5362120.778818503
RWA,1974,37535558.2204488,65821689.9605823,308458423.183854,-28286131.7401335
RWA,1975,52450643.1253539,101216675.608739,571863500.248658,-48766032.4833851
RWA,1976,92977837.1406683,123695595.159655,637753853.12552,-30717758.018986702
RWA,1977,106530363.190454,131859989.962172,746650613.034794,-25329626.771717995
RWA,1978,133872840.494526,215559845.421348,905709076.42303,-81687004.926822
RWA,1979,233473687.093128,252391533.731522,1109346130.95265,-18917846.638394
RWA,1980,181144512.657342,331033186.047387,1254765641.52116,-149888673.39004502
RWA,1981,138251006.579199,306102651.889527,1407062526.91521,-167851645.31032804
RWA,1982,162572590.424409,339856125.244489,1407243139.2545,-177283534.82008
RWA,1983,171373975.891403,307168196.411147,1479687586.94292,-135794220.519744
RWA,1984,200513030.193721,312153025.575676,1587413083.9206,-111639995.38195503
RWA,1985,184987523.935951,341193276.236732,1715626330.59472,-156205752.300781
RWA,1986,244728574.995967,391947041.723516,1944710683.87148,-147218466.727549
RWA,1987,160729866.921552,412959120.017266,2157432667.61598,-252229253.09571397
RWA,1988,158571071.128357,421685470.929173,2395492686.78165,-263114399.800816
RWA,1989,147651286.333308,415791948.089469,2405022593.05165,-268140661.756161
RWA,1990,143182958.616913,358799642.04381,2550185679.08109,-215616683.42689702
RWA,1991,139864227.842443,345146483.043624,1911600236.67461,-205282255.201181
RWA,1992,112984503.501877,370561982.128779,2029026961.55894,-257577478.62690198
RWA,1993,102031305.125194,404236920.561469,1971525711.83511,-302205615.436275
RWA,1994,47498580.0,488303932.727273,753636370.454545,-440805352.727273
RWA,1995,66627306.1347403,334008653.743293,1293535193.49248,-267381347.6085527
RWA,1996,83373731.5038133,362153709.99283,1382334879.40812,-278779978.48901665
RWA,1997,144372276.125515,475297232.37951,1851558197.31088,-330924956.25399494
RWA,1998,111106101.802156,461714701.301407,1989343546.17594,-350608599.499251
RWA,1999,116761147.373241,472852825.296856,2157108262.84452,-356091677.923615
RWA,2000,111245044.986325,457371919.715922,2068836754.37431,-346126874.729597
RWA,2001,142951897.314601,431274064.604793,1966600715.49841,-288322167.290192
RWA,2002,121512377.220714,421290133.775043,1966003468.49117,-299777756.55432904
RWA,2003,166283313.277101,460447380.755317,2138237278.73822,-294164067.47821593
RWA,2004,247001642.569301,548213702.681968,2376496067.01198,-301212060.11266696
RWA,2005,313566210.476234,690285354.698788,2933819766.17656,-376719144.222554
RWA,2006,361305981.418146,741574150.056651,3319784538.73346,-380268168.638505
RWA,2007,556349850.170489,907851453.593074,4070507894.61656,-351501603.422585
RWA,2008,583912253.24299,1363946530.73144,5179854064.57033,-780034277.48845
RWA,2009,588300424.455283,1500226460.20554,5674476969.06444,-911926035.7502569
RWA,2010,657968197.706553,1625272430.08388,6124756654.12346,-967304232.377327
RWA,2011,871552309.195386,1862867054.7462,6884913658.10632,-991314745.550814
RWA,2012,918133395.00836,2185173007.40312,7654761573.54991,-1267039612.3947601
RWA,2013,1055111404.25216,2283504212.72555,7819963715.75353,-1228392808.47339
RWA,2014,1142634321.10589,2474497008.81165,8238966063.86692,-1331862687.7057598
RWA,2015,1130492068.31443,2731456097.82797,8543759677.58157,-1600964029.51354
RWA,2016,1340967778.14968,2961879642.65549,8695272300.91019,-1620911864.50581
RWA,2017,1899457074.54101,3067026499.29175,9252834336.49492,-1167569424.75074
RWA,2018,2034369973.68694,3342050938.95738,9637904655.17446,-1307680965.2704399
RWA,2019,2258780711.19102,3741294786.07061,10349300380.33,-1482514074.87959
RWA,2020,1966296185.96002,3648739788.90635,10174387374.3478,-1682443602.94633
RWA,2021,2160639879.6591,3887428159.39879,11069280649.6459,-1726788279.7396898
RWA,2022,2993214861.51281,5148962370.19541,13316160895.0447,-2155747508.6825995
RWA,2023,3583751961.27925,5718525556.4127,14097768472.1883,-2134773595.1334496
SDN,1960,163986215.290024,146467547.807201,1126364161.7644,17518667.482823014
SDN,1961,162837450.209183,175473866.098432,1222860428.55503,-12636415.889248997
SDN,1962,194141298.662094,199885124.066298,1328259624.72217,-5743825.404204011
SDN,1963,225732338.385216,243825388.408459,1351234926.33899,-18093050.02324301
SDN,1964,215680643.927859,248994831.272242,1388282600.1961,-33314187.344383
SDN,1965,205916140.740713,217690982.819331,1446869619.31898,-11774842.07861799
SDN,1966,212521539.955547,207064905.821553,1484491675.71652,5456634.133994013
SDN,1967,242963814.597828,249856405.082873,1607409539.36648,-6892590.485044986
SDN,1968,253589891.595606,282596209.886836,1677771400.56798,-29006318.291229993
SDN,1969,290063182.912301,284606548.778307,1847501441.26221,5456634.133993983
SDN,1970,343193567.901188,344629524.252239,2100229759.04718,-1435956.351050973
SDN,1971,357840322.681908,393164848.917762,2288340041.03486,-35324526.23585397
SDN,1972,397759909.241126,413842620.372897,2483055722.23738,-16082711.131771028
SDN,1973,456921310.904427,523836876.863403,3077254460.30228,-66915565.95897603
SDN,1974,503159105.408269,820505458.990538,3958931659.84759,-317346353.582269
SDN,1975,583285469.796914,1095060313.31149,4823090191.91008,-511774843.5145761
SDN,1976,674899484.993968,1151062611.00248,6013210815.66115,-476163126.008512
SDN,1977,703031778.691546,1246962411.38835,7499005639.37649,-543930632.696804
SDN,1978,643790754.697949,1236714091.74075,8128719315.0792,-592923337.042801
SDN,1979,838135924.283035,1629436897.00063,8418407786.60599,-791300972.7175949
SDN,1980,940000000.0,2080000000.0,8951800000.0,-1140000000.0
SDN,1981,1037830101.91223,2540894387.44028,10753888154.2798,-1503064285.52805
SDN,1982,871574084.559815,2131681194.76678,8732542273.73424,-1260107110.206965
SDN,1983,869230769.230769,1746153846.15385,8230153846.15385,-876923076.923081
SDN,1984,884615384.615385,1723076923.07692,10447615384.6154,-838461538.461535
SDN,1985,464404683.125703,959190981.035331,8075259600.3398,-494786297.90962803
SDN,1986,480000000.0,828000000.0,10092200000.0,-348000000.0
SDN,1987,666666666.666667,1346666666.66667,12093333333.3333,-680000000.0000031
SDN,1988,544444444.444445,1106666666.66667,14372555555.5556,-562222222.2222251
SDN,1989,1144444444.44444,2000000000.0,21408111111.1111,-855555555.5555601
SDN,1990,1353333333.33333,2377777777.77778,33641222222.2222,-1024444444.4444501
SDN,1991,1473623928.77724,5184280865.53241,44171194366.2039,-3710656936.75517
SDN,1992,368873911.630373,1014351938.96577,7031933491.84899,-645478027.335397
SDN,1993,375673395.345771,642630613.458647,8881010081.24942,-266957218.112876
SDN,1994,600085114.782665,1269090759.46384,12793798418.3843,-669005644.681175
SDN,1995,687292204.200999,1355785142.64072,13830369852.313,-668492938.4397209
SDN,1996,555552002.251374,1250799493.44096,9018300724.66086,-695247491.1895859
SDN,1997,624200773.857158,1461894484.06244,11681175864.3383,-837693710.205282
SDN,1998,754001829.663962,1707000780.3711,11250221536.7484,-952998950.707138
SDN,1999,830998485.846785,1808997332.80961,10682028339.6898,-977998846.962825
SDN,2000,1959274975.93559,1644890003.79197,12257299147.2936,314384972.14362
SDN,2001,1502565576.39076,1686810041.35645,15716361792.1926,-184244464.96569014
SDN,2002,2069370708.88678,2578370320.74493,18137128388.3606,-508999611.85814977
SDN,2003,2616565229.81921,3029824387.2982,21355298459.5955,-413259157.4789901
SDN,2004,3810483472.5965,4298519416.06405,26646007250.7319,-488035943.4675498
SDN,2005,5087005646.00679,7533593042.53019,35182711987.974,-2446587396.5234003
SDN,2006,6832541573.16513,9554139448.9515,45263831634.1497,-2721597875.7863703
SDN,2007,10045701106.0959,10403689995.5359,59440139774.8128,-357988889.44000053
SDN,2008,13138704158.4795,10681682385.5364,64833083257.1431,2457021772.9431
SDN,2009,7513028961.53846,9408802692.30769,51621044076.9231,-1895773730.76923
SDN,2010,10304137931.0345,8993448275.86207,58962978034.4828,1310689655.17243
SDN,2011,6865605263.1579,8271289473.68421,55018567210.5263,-1405684210.52631
SDN,2012,2580283333.33333,5644833333.33333,37632919966.6667,-3064550000.0
SDN,2013,4090246575.34247,7465369863.0137,43024018082.1918,-3375123287.6712294
SDN,2014,3767685393.25843,6554134831.46067,49516748617.9775,-2786449438.2022405
SDN,2015,3322363636.36364,6184121212.12121,51726758676.7677,-2861757575.7575703
SDN,2016,2133433333.33333,4381200000.0,42630376000.0,-2247766666.66667
SDN,2017,2523314285.71429,4838128571.42857,41283617976.1905,-2314814285.7142797
SDN,2018,2473599508.59951,4597125307.12531,32333780383.2924,-2123525798.5257998
SDN,2019,2733532469.42149,5713051071.07438,32338079165.2893,-2979518601.6528897
SDN,2020,1385607465.42553,1305725563.16489,27034593750.0,79881902.2606399
SDN,2021,770119708.003068,642720121.708003,34229513774.9936,127399586.29506493
SDN,2022,811770224.745841,582633199.485523,51666875363.0963,229137025.26031804
SDN,2023,1210780429.04576,1492151770.71773,109265503110.904,-281371341.6719701
SEN,1960,115539819.729106,126271876.790067,1003692370.46869,-10732057.060961008
SEN,1961,153701751.363538,174678730.603317,1058975256.97025,-20976979.239778996
SEN,1962,151058846.158865,173017580.120399,1085475790.59112,-21958733.961533993
SEN,1963,135516436.4806,177791211.464903,1122139861.67805,-42274774.984303
SEN,1964,142348125.647153,190639574.525739,1188930645.34423,-48291448.878586024
SEN,1965,145436128.497739,180697022.561744,1210058228.17112,-35260894.06400502
SEN,1966,158693960.076765,198969377.471251,1246908185.96343,-40275417.39448601
SEN,1967,145983546.95298,201513830.58954,1246480765.97984,-55530283.63655999
SEN,1968,177216109.466724,288978829.113654,1309384861.92219,-111762719.64693001
SEN,1969,183032589.899575,301745803.500188,1245234931.43233,-118713213.600613
SEN,1970,208798742.544662,301688940.708368,1297407654.92832,-92890198.163706
SEN,1971,205321732.553379,326227163.389163,1339549032.83782,-120905430.83578402
SEN,1972,293958430.073224,417121328.051865,1620857103.53492,-123162897.97864097
SEN,1973,314124735.775087,529963307.999563,1863398590.4556,-215838572.22447598
SEN,1974,531016257.150443,757849592.638561,2099325228.95651,-226833335.488118
SEN,1975,609915544.561247,872642940.01901,2830388404.8977,-262727395.45776296
SEN,1976,616306340.843974,936697269.602632,2869777884.45166,-320390928.75865805
SEN,1977,752595833.004297,1126395026.05683,2938046462.7098,-373799193.0525329
SEN,1978,586873674.452771,1060183571.08032,3280354920.8516,-473309896.62754905
SEN,1979,769692158.640895,1264686528.0902,4084877822.91679,-494994369.44930494
SEN,1980,726560625.092191,1496960300.01578,4510108290.69571,-770399674.923589
SEN,1981,874415799.889018,1822808298.86116,4095892780.58289,-948392498.972142
SEN,1982,787460424.923807,1504650625.71405,4013951442.67081,-717190200.790243
SEN,1983,847007035.153351,1600297543.52078,3569356124.93159,-753290508.3674291
SEN,1984,797845320.524301,1482612971.30549,3485165431.71354,-684767650.781189
SEN,1985,715458891.811654,1294595860.33136,3818944917.56713,-579136968.5197061
SEN,1986,892982436.64942,1524007491.53846,5392093445.51053,-631025054.88904
SEN,1987,929471805.896282,1626029778.6996,6487353102.81483,-696557972.803318
SEN,1988,964374937.121917,1643548736.24408,6418419388.63499,-679173799.122163
SEN,1989,1043007675.0135,1691678612.03511,6366039372.53683,-648670937.02161
SEN,1990,1260610905.58651,2049748974.70032,7390967360.42121,-789138069.1138101
SEN,1991,1125698820.44257,1934759331.25764,7255210469.51743,-809060510.8150699
SEN,1992,1164623532.48335,2056499105.91677,7769817839.95644,-891875573.43342
SEN,1993,998657341.653891,1858224797.06967,7367986241.21869,-859567455.415779
SEN,1994,1068412067.0694,1687427595.89339,5034588195.55806,-619015528.82399
SEN,1995,1306823704.17812,2028765971.50684,6326342633.4034,-721942267.3287201
SEN,1996,1186269197.47014,1849069200.98102,6559712165.96508,-662800003.51088
SEN,1997,1107580223.68869,1746494219.16215,6041478725.90443,-638913995.47346
